,SMILES,Primary,Score,Confirmatory
34208,COc1cccc(CNC(=O)C(CCSC)NS(=O)(=O)c2ccc3c(c2)oc(=O)n3C)c1,0,0.0,
34209,COc1cccc(CNC(=O)C2CCCN(S(=O)(=O)c3c(C)n[nH]c3C)C2)c1,0,0.0,
34210,COc1cccc(CNC(=O)C2CCCN(S(=O)(=O)c3cnc[nH]3)C2)c1,0,0.0,
34211,COc1cccc(CNC(=O)C2CCCN(S(C)(=O)=O)C2)c1,0,0.0,
34212,COc1cccc(CNC(=O)C2CCCN(c3nc4ccccc4o3)C2)c1,1,100.0,0.0
34213,COc1cccc(CNC(=O)C2CCCN(c3nn4c(=O)cc(C)nc4s3)C2)c1,0,0.0,
34214,COc1cccc(CNC(=O)C2CCN(C(=O)N(C)C)CC2)c1,0,0.0,
34215,COc1cccc(CNC(=O)C2CCN(Cc3cnn(-c4ccccc4)c3-n3cccc3)CC2)c1,0,0.0,
34216,COc1cccc(CNC(=O)C2CCN(S(=O)(=O)N3CC(C)CC(C)C3)CC2)c1,0,0.0,
34217,COc1cccc(CNC(=O)C2CCN(S(=O)(=O)N3CCCC3)CC2)c1,0,0.0,
34218,COc1cccc(CNC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)c1,0,0.0,
34219,COc1cccc(CNC(=O)C2CCN(S(=O)(=O)c3c(C)nn(C)c3C)CC2)c1,0,0.0,
34220,COc1cccc(CNC(=O)C2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)c1,0,0.0,
34221,COc1cccc(CNC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)CCC(=O)N4)CC2)c1,0,0.0,
34222,COc1cccc(CNC(=O)C2CCN(S(=O)(=O)c3cccc4cccnc34)CC2)c1,0,0.0,
34223,COc1cccc(CNC(=O)C2CCN(S(=O)(=O)c3ccccc3)CC2)c1,0,0.0,
34224,COc1cccc(CNC(=O)C2CCN(S(=O)(=O)c3cnc[nH]3)CC2)c1,0,0.0,
34225,COc1cccc(CNC(=O)C2CCN(c3cnccn3)CC2)c1,0,0.0,
34226,COc1cccc(CNC(=O)CCCNS(=O)(=O)c2cccs2)c1,0,0.0,
34227,COc1cccc(CNC(=O)CCNS(=O)(=O)c2cccs2)c1,0,0.0,
34228,COc1cccc(CNC(=O)CCS(=O)(=O)c2cccc3nonc23)c1,0,0.0,
34229,COc1cccc(CNC(=O)CCS(=O)(=O)c2cccc3nsnc23)c1,0,0.0,
34230,COc1cccc(CNC(=O)CCn2c(=O)oc3ccccc32)c1,1,100.0,0.0
34231,COc1cccc(CNC(=O)CN(C)S(=O)(=O)c2cnc[nH]2)c1,0,0.0,
34232,COc1cccc(CNC(=O)CN(c2cc(C)cc(C)c2)S(=O)(=O)c2c(C)noc2C)c1,0,0.0,
34233,COc1cccc(CNC(=O)Cn2c(=O)oc3ccccc32)c1OC,0,0.0,
34234,COc1cccc(CNC(=O)Cn2cc3c(n2)CCCC3)c1,0,0.0,
34235,COc1cccc(CNC(=O)Cn2cc3c(n2)CCCCC3)c1,0,0.0,
34236,COc1cccc(CNC(=O)Cn2cccc2)c1,0,0.0,
34237,COc1cccc(CNC(=O)c2cc3ccccn3n2)c1,0,0.0,
34238,COc1cccc(CNC(=O)c2cc3oc4ccccc4c3n2C)c1OC,0,0.0,
34239,COc1cccc(CNC(=O)c2ccc(NC(=O)C3CCCO3)cc2)c1,0,0.0,
34240,COc1cccc(CNC(=O)c2ccc3nc[nH]c3c2)c1,0,0.0,
34241,COc1cccc(CNC(=O)c2ccccc2N)c1,0,0.0,
34242,COc1cccc(CNC(=O)c2nnn(CC(=O)Nc3ccc(C)c(C)c3)c2N)c1,0,0.0,
34243,COc1cccc(CNC2CCCC2)c1,0,0.0,
34244,COc1cccc(CNC2CN3CCC2CC3)c1OC,1,100.0,1.0
34245,COc1cccc(CNCC(=O)N2C(C)CCCC2C)c1,0,0.0,
34246,COc1cccc(CNCCOCCO)c1OC,0,0.0,
34247,COc1cccc(CNCCSc2nnnn2C)c1,0,0.0,
34248,COc1cccc(CNCc2ccccn2)c1OC,0,0.0,
34249,COc1cccc(CNS(=O)(=O)c2cn(C)cn2)c1,0,0.0,
34250,COc1cccc(CNc2ccc(Br)cn2)c1O,0,0.0,
34251,COc1cccc(CNc2ccc(F)c(Cl)c2)c1O,0,0.0,
34252,COc1cccc(CNc2ccc(N3CCCCC3)cc2)c1OC,0,0.0,
34253,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1O,0,0.0,
34254,COc1cccc(CNc2ccc(S(N)(=O)=O)cc2)c1OC,0,0.0,
34255,COc1cccc(CNc2ccc3c(c2)ncn3C(C)C)c1OC,0,0.0,
34256,COc1cccc(CNc2cccc3cccnc23)c1O,0,0.0,
34257,COc1cccc(CNc2nc3ccccc3n2CCN2CCCCC2)c1,1,100.0,0.0
34258,COc1cccc(CNc2nc3ccccc3n2CCN2CCCCC2)c1OC,0,0.0,
34259,COc1cccc(CNc2nc3nc(C)c(Cl)c(C)n3n2)c1,0,0.0,
34260,COc1cccc(CNc2nc3nc(C)cc(C)n3n2)c1,0,0.0,
34261,COc1cccc(CNc2ncc(Br)cc2Br)c1O,0,0.0,
34262,COc1cccc(CNc2nn[nH]n2)c1OC,0,0.0,
34263,COc1cccc(CNn2c(-c3cccc(C)c3)nc3ccccc3c2=O)c1O,0,0.0,
34264,COc1cccc(CNn2cnnc2)c1OCc1ccc(F)cc1,0,0.0,
34265,COc1cccc(CNn2cnnc2)c1OCc1ccccc1F,0,0.0,
34266,COc1cccc(COc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,0,0.0,
34267,COc1cccc(CSc2nc3sc(C)c(C)c3c(=O)n2Cc2ccco2)c1,0,0.0,
34268,COc1cccc(CSc2nnc(-c3ccc(F)cc3)o2)c1,0,0.0,
34269,COc1cccc(CSc2nnc(-c3ccccc3F)o2)c1,0,0.0,
34270,COc1cccc(CSc2nnc(-c3ccco3)n2C)c1,0,0.0,
34271,COc1cccc(Cn2c(-c3cccs3)noc2=O)c1,0,0.0,
34272,COc1cccc(Cn2c(-c3nonc3N)nc3ccccc32)c1,0,0.0,
34273,COc1cccc(Cn2c(=S)[nH]c3ccc(N4CCOCC4)cc3c2=O)c1,0,0.0,
34274,COc1cccc(Cn2c(C3CC3)nc3ccc(NC(=O)c4ccco4)cc3c2=O)c1,0,0.0,
34275,COc1cccc(Cn2c(N)c(C#N)c3nc4ccccc4nc32)c1OC,0,0.0,
34276,COc1cccc(Cn2c(NCC(C)C)nc3c2c(=O)n(C)c(=O)n3C)c1,0,0.0,
34277,COc1cccc(Cn2c(NCc3ccccn3)nc3c2c(=O)n(C)c(=O)n3C)c1,0,0.0,
34278,COc1cccc(Cn2c(NCc3ccco3)nc3c2c(=O)n(C)c(=O)n3C)c1,0,0.0,
34279,COc1cccc(Cn2c(OCC3CCCO3)nc3c2c(=O)n(C)c(=O)n3C)c1,0,0.0,
34280,COc1cccc(Cn2c(Oc3cccc(C)c3)nc3c2c(=O)n(C)c(=O)n3C)c1,0,0.0,
34281,COc1cccc(Cn2c(Oc3ccccc3)nc3c2c(=O)n(C)c(=O)n3C)c1,0,0.0,
34282,COc1cccc(Cn2cccc(NC(=O)NC3CCCCC3)c2=O)c1,0,0.0,
34283,COc1cccc(Cn2nnc(C(=O)NCc3ccc(F)cc3)c2N)c1,0,0.0,
34284,COc1cccc(Cn2nnc(C(=O)NCc3ccccc3Cl)c2N)c1,0,0.0,
34285,COc1cccc(Cn2nnc(C(=O)Nc3cc(C)ccc3OC)c2N)c1,0,0.0,
34286,COc1cccc(Cn2nnc(C(=O)Nc3cc(Cl)ccc3OC)c2N)c1,0,0.0,
34287,COc1cccc(Cn2nnc(C(=O)Nc3ccc(C)cc3)c2N)c1,0,0.0,
34288,COc1cccc(Cn2nnc3c(=O)[nH]c(C4CCCN(C(=O)c5ccccc5Cl)C4)nc32)c1,0,0.0,
34289,COc1cccc(N(C(=O)CNC(=O)c2ccco2)C(C(=O)NC2CCCCC2)c2ccncc2)c1,0,0.0,
34290,COc1cccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NCc2ccco2)c2cccnc2)c1,0,0.0,
34291,COc1cccc(N(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2ccc(N(C)C)cc2)c1,0,0.0,
34292,COc1cccc(N(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2cccnc2)c1,0,0.0,
34293,COc1cccc(N(C(=O)c2cccs2)c2nc3ccccc3s2)c1,0,0.0,
34294,COc1cccc(N(C(=O)c2ccn[nH]2)C2(C(=O)Nc3c(C)cccc3C)CCCCC2)c1,0,0.0,
34295,COc1cccc(N(C(C)=O)c2nc(C)cc(C)c2C#N)c1,0,0.0,
34296,COc1cccc(N(CC(=O)N2CCN(C)CC2)S(=O)(=O)c2ccc(C)cc2)c1,0,0.0,
34297,COc1cccc(N(CC(=O)N2CCN(C)CC2)S(=O)(=O)c2ccccc2)c1,0,0.0,
34298,COc1cccc(N(CC(=O)NC(C)(C)C)C(=O)C2CSC(=O)C2)c1,0,0.0,
34299,COc1cccc(N(CC(=O)NC(C)c2ccccc2)S(C)(=O)=O)c1,0,0.0,
34300,COc1cccc(N(CC(=O)NC2CCCC2)C(=O)Cn2nnc(-c3ccc(C)cc3)n2)c1,0,0.0,
34301,COc1cccc(N(CC(=O)NCCSc2ccccc2)S(C)(=O)=O)c1,0,0.0,
34302,COc1cccc(N(CC(=O)NCc2cccnc2)S(C)(=O)=O)c1,0,0.0,
34303,COc1cccc(N(CC(=O)Nc2cccc(C(C)=O)c2)S(C)(=O)=O)c1,0,0.0,
34304,COc1cccc(N(CC(=O)Nc2cccc(F)c2)S(C)(=O)=O)c1,0,0.0,
34305,COc1cccc(N(CC(=O)Nc2cccc(N(C)S(C)(=O)=O)c2)S(C)(=O)=O)c1,0,0.0,
34306,COc1cccc(N(CC(=O)Nc2ccccc2C)S(C)(=O)=O)c1,0,0.0,
34307,COc1cccc(N(CC(=O)O)S(=O)(=O)c2ccccc2)c1,0,0.0,
34308,COc1cccc(N2C(=O)C(CC(=O)Nc3ccc(F)cc3)N(C3CCCCC3)C2=O)c1,0,0.0,
34309,COc1cccc(N2C(=O)C(CC(=O)Nc3ccccc3)N(C3CCCCC3)C2=O)c1,0,0.0,
34310,COc1cccc(N2C(=O)C(O)=C(C(C)=O)C2c2ccc(OC)c(OC)c2)c1,1,100.0,
34311,COc1cccc(N2C(=O)C3C(C2=O)C2C=CC3C23CC3)c1,1,100.0,0.0
34312,COc1cccc(N2C(=O)C3CC=C(Cl)CC3C2=O)c1,0,0.0,
34313,COc1cccc(N2C(=O)C3CCCN3C2c2ccc(Cl)cc2)c1,0,0.0,
34314,COc1cccc(N2C(=O)C3CCCN3C2c2ccc(F)cc2)c1,0,0.0,
34315,COc1cccc(N2C(=O)C3CCCN3C2c2ccc(N(C)C)cc2)c1,0,0.0,
34316,COc1cccc(N2C(=O)C3ON(c4ccccc4)C(c4cccs4)C3C2=O)c1,0,0.0,
34317,COc1cccc(N2C(=O)CC(=O)NC2=O)c1,0,0.0,
34318,COc1cccc(N2C(=O)CC(N3CCC(C(N)=O)(N4CCCCC4)CC3)C2=O)c1,0,0.0,
34319,COc1cccc(N2C(=O)CC(N3CCC(c4nc5ccccc5[nH]4)CC3)C2=O)c1,0,0.0,
34320,COc1cccc(N2C(=O)CC(N3CCN(S(=O)(=O)c4ccccc4)CC3)C2=O)c1,0,0.0,
34321,COc1cccc(N2C(=O)CC(Nc3ccc(N4CCOCC4)cc3)C2=O)c1,0,0.0,
34322,COc1cccc(N2C(=O)CC(c3c[nH]c4ccccc34)C2=O)c1,0,0.0,
34323,COc1cccc(N2C(=O)N(c3ccccc3)C3CS(=O)(=O)CC32)c1,0,0.0,
34324,COc1cccc(N2C(=O)N(c3ccccc3Cl)C3CS(=O)(=O)CC32)c1,0,0.0,
34325,COc1cccc(N2C(=O)NC(=O)C3(Cc4cc(C)ccc4N(C)C3)C2=O)c1,0,0.0,
34326,COc1cccc(N2C(=O)Nc3ccccc3C2(O)C(=O)NCc2ccc3c(c2)OCO3)c1,0,0.0,
34327,COc1cccc(N2C(=O)c3ccncc3C2=O)c1,0,0.0,
34328,COc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,0,0.0,
34329,COc1cccc(N2CC(C(=O)NC3CCCCC3)CC2=O)c1,0,0.0,
34330,COc1cccc(N2CC(C(=O)Nc3c(C)cccc3C)CC2=O)c1,0,0.0,
34331,COc1cccc(N2CC(C(=O)OC(C)C(=O)c3ccccc3)CC2=O)c1,0,0.0,
34332,COc1cccc(N2CC(C)Cn3c2nc2c3c(=O)n(CCN3CCOCC3)c(=O)n2C)c1,0,0.0,
34333,COc1cccc(N2CC(O)=C(c3nc4ccccc4c(=O)[nH]3)C2=N)c1,0,0.0,
34334,COc1cccc(N2CC(O)Cn3c2nc2c3c(=O)n(CCCc3ccccc3)c(=O)n2C)c1,0,0.0,
34335,COc1cccc(N2CC34C=CC(O3)C(C(=O)O)C4C2=O)c1,0,0.0,
34336,COc1cccc(N2CCCn3c2nc2c3c(=O)n(CCN3CCOCC3)c(=O)n2C)c1,0,0.0,
34337,COc1cccc(N2CCN(C(=O)C3C4C=CC5(CN(Cc6ccccc6Cl)C(=O)C35)O4)CC2)c1,0,0.0,
34338,COc1cccc(N2CCN(C(=O)C3CCCN(S(=O)(=O)c4cnc[nH]4)C3)CC2)c1,0,0.0,
34339,COc1cccc(N2CCN(C(=O)CCn3c(=S)[nH]c4cc5c(cc4c3=O)OCO5)CC2)c1,0,0.0,
34340,COc1cccc(N2CCN(C(=O)CN(C)S(=O)(=O)c3ccc4c(c3)CCC(=O)N4)CC2)c1,0,0.0,
34341,COc1cccc(N2CCN(C(=O)CN(c3ccc(C)cc3)S(=O)(=O)c3c(C)n[nH]c3C)CC2)c1,0,0.0,
34342,COc1cccc(N2CCN(C(=O)NC3CCCCC3)CC2)c1,0,0.0,
34343,COc1cccc(N2CCN(C(=O)c3[nH]c(C)c(C(C)=O)c3C)CC2)c1,0,0.0,
34344,COc1cccc(N2CCN(C(=O)c3ccc(=O)oc3)CC2C)c1,0,0.0,
34345,COc1cccc(N2CCN(C(=O)c3ccc(N4C(=O)NC5CC4(C)Oc4ccccc45)cc3)CC2)c1,0,0.0,
34346,COc1cccc(N2CCN(C(=O)c3ccc4nc(N5CCCCC5)sc4c3)CC2)c1,0,0.0,
34347,COc1cccc(N2CCN(C(=O)c3cccnc3)CC2)c1,0,0.0,
34348,COc1cccc(N2CCN(C3CC(=O)N(c4ccc(C)c(Cl)c4)C3=O)CC2)c1,0,0.0,
34349,COc1cccc(N2CCN(C3CC(=O)N(c4ccc(Cl)c(Cl)c4)C3=O)CC2)c1,0,0.0,
34350,COc1cccc(N2CCN(C3CC(=O)N(c4ccc(Cl)cc4)C3=O)CC2)c1,0,0.0,
34351,COc1cccc(N2CCN(C3CC(=O)N(c4ccc(F)c(Cl)c4)C3=O)CC2)c1,0,0.0,
34352,COc1cccc(N2CCN(C3CC(=O)N(c4cccc(Cl)c4)C3=O)CC2)c1,0,0.0,
34353,COc1cccc(N2CCN(C3CCCC(C)C3)CC2)c1,0,0.0,
34354,COc1cccc(N2CCN(C3OC(=O)c4ccccc43)CC2)c1,0,0.0,
34355,COc1cccc(N2CCN(CC(=O)NCc3cccs3)CC2)c1,0,0.0,
34356,COc1cccc(N2CCN(CC(=O)Nc3nc4c(s3)CC(C)CC4)CC2)c1,0,0.0,
34357,COc1cccc(N2CCN(CC(=O)Nc3nnc(-c4ccccc4)s3)CC2)c1,0,0.0,
34358,COc1cccc(N2CCN(CC(=O)c3c[nH]c4ccc(OC)cc34)CC2C)c1,0,0.0,
34359,COc1cccc(N2CCN(Cc3ccc(Cl)cc3)CC2)c1,0,0.0,
34360,COc1cccc(N2CCN(Cc3cccc(Cl)c3)CC2)c1,0,0.0,
34361,COc1cccc(N2CCN(Cc3cccnc3)CC2)c1,0,0.0,
34362,COc1cccc(N2CCN(Cc3coc4c(Cl)cc(Cl)cc4c3=O)CC2)c1,0,0.0,
34363,COc1cccc(N2CCN(Cc3nc(N)nc(N4CCCc5ccccc54)n3)CC2)c1,0,0.0,
34364,COc1cccc(N2CCN(Cc3nc(N)nc(Nc4ccccc4)n3)CC2)c1,0,0.0,
34365,COc1cccc(N2CCN(Cc3nc(N)nc(Nc4ccccc4OC)n3)CC2)c1,0,0.0,
34366,COc1cccc(N2CCN(Cc3nc4ccccc4c(=O)[nH]3)CC2)c1,0,0.0,
34367,COc1cccc(N2CCN(S(=O)(=O)c3ccc4nc(-c5ccccc5)[nH]c4c3)CC2)c1,0,0.0,
34368,COc1cccc(N2CCN(c3c4c(nc5ncnn35)CCC4)CC2)c1,0,0.0,
34369,COc1cccc(N2CCN(c3ncccn3)CC2)c1,0,0.0,
34370,COc1cccc(N2CCN(c3ncnc4c3[nH]c3ccc(F)cc34)CC2C)c1,1,100.0,
34371,COc1cccc(N2CCN(c3ncnc4c3[nH]c3ccccc34)CC2C)c1,1,100.0,
34372,COc1cccc(N2CCN(c3ncnc4c3cnn4-c3ccc(C)cc3C)CC2)c1,0,0.0,
34373,COc1cccc(N=C2SC(C(=O)Nc3ccc(F)cc3)CC(=O)N2C)c1,0,0.0,
34374,COc1cccc(N=C2SC(C(=O)Nc3ccccc3F)CC(=O)N2C)c1,0,0.0,
34375,COc1cccc(N=Cc2ccc(O)cc2O)c1,0,0.0,
34376,COc1cccc(NC(=O)C(C#N)Cc2ccncc2)c1,0,0.0,
34377,COc1cccc(NC(=O)C(C)Oc2ccccc2)c1,0,0.0,
34378,COc1cccc(NC(=O)C2C3C=CC4(O3)C2C(=O)N(C(C)C)C4C(=O)NC2CCCCC2C)c1,0,0.0,
34379,COc1cccc(NC(=O)C2C3C=CC4(O3)C2C(=O)N(C2CC2)C4C(=O)NC2CCCCC2C)c1,0,0.0,
34380,COc1cccc(NC(=O)C2C3CC4OC(=O)C2C4C3)c1,0,0.0,
34381,COc1cccc(NC(=O)C2CC(=O)N(C)C(=Nc3cccc(F)c3)S2)c1,0,0.0,
34382,COc1cccc(NC(=O)C2CC(=O)N=C(N)S2)c1,0,0.0,
34383,COc1cccc(NC(=O)C2CC(=O)OC23CCOC(C)(C)C3)c1,0,0.0,
34384,COc1cccc(NC(=O)C2CC(=O)n3cnnc3S2)c1,0,0.0,
34385,COc1cccc(NC(=O)C2CCCN(S(=O)(=O)c3ccc(-n4cnnn4)cc3)C2)c1,0,0.0,
34386,COc1cccc(NC(=O)C2CCCN(S(=O)(=O)c3cccc4cccnc34)C2)c1,0,0.0,
34387,COc1cccc(NC(=O)C2CCCN(S(=O)(=O)c3cccc4nsnc34)C2)c1,0,0.0,
34388,COc1cccc(NC(=O)C2CCCN2C(=O)Nc2cccc(F)c2)c1,0,0.0,
34389,COc1cccc(NC(=O)C2CCCN2C(=O)Nc2ccccc2F)c1,0,0.0,
34390,COc1cccc(NC(=O)C2CCCN2C(=O)OCc2ccccc2)c1,0,0.0,
34391,COc1cccc(NC(=O)C2CCN(S(C)(=O)=O)CC2)c1,0,0.0,
34392,COc1cccc(NC(=O)C2CCN(c3ncccn3)CC2)c1,0,0.0,
34393,COc1cccc(NC(=O)CC2(CC(=O)O)CCCC2)c1,0,0.0,
34394,COc1cccc(NC(=O)CC2SC(=Nc3ccccc3)NC2=O)c1,0,0.0,
34395,COc1cccc(NC(=O)CCCn2c(=O)[nH]c3ccccc3c2=O)c1,0,0.0,
34396,COc1cccc(NC(=O)CCP(C)(=O)O)c1,0,0.0,
34397,COc1cccc(NC(=O)CCS(=O)(=O)c2cccs2)c1,0,0.0,
34398,COc1cccc(NC(=O)CCSc2nnc3scc(-c4ccccc4)n23)c1,0,0.0,
34399,COc1cccc(NC(=O)CN(C)S(=O)(=O)c2ccc(C)cc2)c1,0,0.0,
34400,COc1cccc(NC(=O)CN(c2ccc(C)cc2)S(=O)(=O)c2c(C)nn(C)c2C)c1,0,0.0,
34401,COc1cccc(NC(=O)CN(c2cccc(F)c2)S(C)(=O)=O)c1,0,0.0,
34402,COc1cccc(NC(=O)CN2C(=O)C3(OCCCO3)c3ccccc32)c1,0,0.0,
34403,COc1cccc(NC(=O)CN2C(=O)COc3ccc(Cl)cc32)c1,0,0.0,
34404,COc1cccc(NC(=O)CN2CCN(S(=O)(=O)c3ccc(C(C)C)cc3)CC2)c1,0,0.0,
34405,COc1cccc(NC(=O)CN2CCN(c3ccc(F)cc3)CC2)c1,0,0.0,
34406,COc1cccc(NC(=O)CN2CCN(c3ccccc3F)CC2)c1,0,0.0,
34407,COc1cccc(NC(=O)CNC(=O)c2ccc(F)cc2)c1,0,0.0,
34408,COc1cccc(NC(=O)CNC(=O)c2ccccc2)c1,0,0.0,
34409,COc1cccc(NC(=O)CNC(C)CCC(C)C)c1,0,0.0,
34410,COc1cccc(NC(=O)CNS(=O)(=O)c2ccc3nc(C)sc3c2)c1,0,0.0,
34411,COc1cccc(NC(=O)COC(=O)c2cccnc2)c1,0,0.0,
34412,COc1cccc(NC(=O)COC(=O)c2ccco2)c1,0,0.0,
34413,COc1cccc(NC(=O)COc2ccc(N3CC(C(=O)NCC(C)C)CC3=O)cc2)c1,0,0.0,
34414,COc1cccc(NC(=O)COc2ccccc2C(N)=O)c1,0,0.0,
34415,COc1cccc(NC(=O)CSC2=C(C#N)C(c3ccco3)C3=C(CCCC3=O)N2)c1,0,0.0,
34416,COc1cccc(NC(=O)CSCc2n[nH]c(=O)[nH]2)c1,0,0.0,
34417,COc1cccc(NC(=O)CSc2ccc3nnc(-c4ccncc4)n3n2)c1,0,0.0,
34418,COc1cccc(NC(=O)CSc2ccccn2)c1,0,0.0,
34419,COc1cccc(NC(=O)CSc2nc(N)cc(N)n2)c1,0,0.0,
34420,COc1cccc(NC(=O)CSc2nc3c(c(-c4ccco4)c2C#N)CCCC3)c1,0,0.0,
34421,COc1cccc(NC(=O)CSc2nc3c(c(=O)n2C)SC(C)C3)c1,0,0.0,
34422,COc1cccc(NC(=O)CSc2nc3ccccc3c(=O)n2CCCC(=O)N2CCCC2)c1,0,0.0,
34423,COc1cccc(NC(=O)CSc2nc3n[nH]c(C)c3c(=N)n2-c2cccc(OC)c2)c1,0,0.0,
34424,COc1cccc(NC(=O)CSc2nccn2-c2cccc(OC)c2)c1,0,0.0,
34425,COc1cccc(NC(=O)CSc2ncnc3c2oc2ccccc23)c1,0,0.0,
34426,COc1cccc(NC(=O)CSc2nnc(-c3cc(-c4ccccn4)nc4ccccc34)o2)c1,0,0.0,
34427,COc1cccc(NC(=O)CSc2nnc(-c3cc(C)n(-c4ccccc4)c3C)o2)c1,1,100.0,0.0
34428,COc1cccc(NC(=O)CSc2nnc(-c3ccc(C)cc3)o2)c1,0,0.0,
34429,COc1cccc(NC(=O)CSc2nnc(-c3cccc(OC(C)C)c3)n2N)c1,0,0.0,
34430,COc1cccc(NC(=O)CSc2nnc(-c3cccs3)n2C)c1,0,0.0,
34431,COc1cccc(NC(=O)CSc2nnc(C)s2)c1,0,0.0,
34432,COc1cccc(NC(=O)CSc2nnc(CNC(=O)c3ccccc3)n2C)c1,0,0.0,
34433,COc1cccc(NC(=O)CSc2nnc(CNC(=O)c3ccco3)o2)c1,0,0.0,
34434,COc1cccc(NC(=O)CSc2nnc(COc3ccc4c(c3)CCCC4)o2)c1,0,0.0,
34435,COc1cccc(NC(=O)CSc2nnc(Cc3cccn3C)n2-c2ccc(F)cc2)c1,0,0.0,
34436,COc1cccc(NC(=O)CSc2nnc(Cn3c(=O)sc4ccccc43)n2C)c1,0,0.0,
34437,COc1cccc(NC(=O)CSc2nncn2-c2ccccn2)c1,0,0.0,
34438,COc1cccc(NC(=O)CSc2nncn2N)c1,0,0.0,
34439,COc1cccc(NC(=O)CSc2nnnn2C(C)C)c1,0,0.0,
34440,COc1cccc(NC(=O)Cc2c(O)c3ccccc3[nH]c2=O)c1,0,0.0,
34441,COc1cccc(NC(=O)Cc2ccccc2)c1,0,0.0,
34442,COc1cccc(NC(=O)Cc2cccs2)c1,0,0.0,
34443,COc1cccc(NC(=O)Cc2cn(C)c3ccccc23)c1,0,0.0,
34444,COc1cccc(NC(=O)Cc2nnc(SCC(=O)c3ccccc3)n2C)c1,0,0.0,
34445,COc1cccc(NC(=O)Cc2nnc(SCCOc3ccccc3)n2C)c1,0,0.0,
34446,COc1cccc(NC(=O)Cn2c(-c3cncs3)nc3ccccc32)c1,0,0.0,
34447,COc1cccc(NC(=O)Cn2c(=O)oc3ccccc32)c1,0,0.0,
34448,COc1cccc(NC(=O)Cn2c(SCC(=O)N3CCOCC3)nc3ccccc32)c1,0,0.0,
34449,COc1cccc(NC(=O)Cn2cc3c(n2)CCCCC3)c1,0,0.0,
34450,COc1cccc(NC(=O)Cn2cnc3sc(C)c(S(=O)(=O)N4CCN(C)CC4)c3c2=O)c1,0,0.0,
34451,COc1cccc(NC(=O)Cn2nnc(-c3ccccc3N)n2)c1,0,0.0,
34452,COc1cccc(NC(=O)Cn2nnc(C(=O)Nc3ccccc3)c2N)c1,0,0.0,
34453,COc1cccc(NC(=O)N(CCCN2CCOCC2)C(C)c2cc3cccc(OC)c3o2)c1,0,0.0,
34454,COc1cccc(NC(=O)N(Cc2cc3cc(C)cc(C)c3[nH]c2=O)CC2COCCO2)c1,0,0.0,
34455,COc1cccc(NC(=O)N(Cc2ccco2)C(C)c2cccs2)c1,0,0.0,
34456,COc1cccc(NC(=O)N2CCC(C(=O)Nc3ccc(C)cc3C)CC2)c1,0,0.0,
34457,COc1cccc(NC(=O)N2CCC(C(N)=O)(N3CCCCC3)CC2)c1,0,0.0,
34458,COc1cccc(NC(=O)N2CCC(N3CCCCC3)CC2)c1,0,0.0,
34459,COc1cccc(NC(=O)N2CCCC(C(=O)Nc3ccccc3OC)C2)c1,0,0.0,
34460,COc1cccc(NC(=O)N2CCCC2C(=O)NC(C)C)c1,0,0.0,
34461,COc1cccc(NC(=O)N2CCCC2C(=O)NC2CC2)c1,0,0.0,
34462,COc1cccc(NC(=O)N2CCCC2C(=O)NCC(C)C)c1,0,0.0,
34463,COc1cccc(NC(=O)N2CCCC2C(=O)Nc2ccc3c(c2)OCO3)c1,0,0.0,
34464,COc1cccc(NC(=O)N2CCN(C(=O)C(Cc3ccc(OC)c(OC)c3)NC(C)=O)CC2)c1,0,0.0,
34465,COc1cccc(NC(=O)N2CCN(Cc3nc4ccccc4c(=O)[nH]3)CC2)c1,0,0.0,
34466,COc1cccc(NC(=O)N2CCN(c3ccc(C(F)(F)F)cn3)CC2)c1,0,0.0,
34467,COc1cccc(NC(=O)N2CCN(c3cccc(C)c3)C(C)C2)c1,0,0.0,
34468,COc1cccc(NC(=O)N2CCN(c3cccc(C)c3C)CC2)c1,0,0.0,
34469,COc1cccc(NC(=O)N2CCOCC2)c1,0,0.0,
34470,COc1cccc(NC(=O)NC2(C(F)(F)F)Oc3ccccc3O2)c1,0,0.0,
34471,COc1cccc(NC(=O)NC2CCN(Cc3nnnn3Cc3ccc(F)cc3)CC2)c1,0,0.0,
34472,COc1cccc(NC(=O)NCCCN2CCN(c3ccc(F)cc3)CC2)c1,0,0.0,
34473,COc1cccc(NC(=O)NCc2cccn2C)c1,0,0.0,
34474,COc1cccc(NC(=O)N[C@@H](Cc2ccccc2)C(=O)O)c1,0,0.0,
34475,COc1cccc(NC(=O)Nc2cc(C)ccc2F)c1,0,0.0,
34476,COc1cccc(NC(=O)Nc2cccs2)c1,0,0.0,
34477,COc1cccc(NC(=O)Nc2nnc(N3CCCCC3C)s2)c1,0,0.0,
